rethaw,myszołów rdzawosterny
combuz6,myszołów amurski
rolhaw,myszołów włochaty
reshaw,myszołów rdzawoskrzydły
gryhaw3,myszołowik prążkowany
moubuz2,myszołów górski
gryhaw2,myszołowik popielaty
brwhaw,myszołów szerokoskrzydły
ferhaw,myszołów królewski
ridhaw1,myszołów siwogłowy
hawhaw,myszołów hawajski
swahaw,myszołów preriowy
comblh1,czarnostrząb leśny
croeag1,urubitinga czubata
savhaw1,czarnostrząb rdzawy
slchaw2,czarnostrząb śniady
soleag1,urubitinga górska
grbhaw1,urubitinga czarna
homtan1,andotanager kapturowy
strher,czapla zielonawa
grnher,czapla zielona
whthor1,dzioborożec białosterny
sichor1,dzioborożec srebrnolicy
truhor1,dzioborożec trąbiący
piphor1,dzioborożec piskliwy
bawhor2,dzioborożec baniastoczoły
whicoc1,kakadu biała
duccoc1,kakadu mała
succoc,kakadu żółtoczuba
tancoc1,kakadu białooka
litcor2,kakadu sinooka
lobcor1,kakadu cienkodzioba
yercac1,kacykowiec żółtosterny
moucac1,kacykowiec andyjski
gowcac1,kacykowiec żółtoskrzydły
rercac1,kacykowiec czerwonorzytny
batoro1,kacykowiec amazoński
casoro2,kacykowiec hełmiasty
sobcac1,kacykowiec samotny
scrcac1,kacykowiec szkarłatnorzytny
chbcuc3,kukułka kasztanowobrzucha
fatcuc1,kukułka wachlarzowata
whckoe1,kukułka białogłowa
placuc1,kukułka siwogardła
palcuc1,kukułka blada
placuc3,kukułka siwobrzucha
babcuc2,kukułka jarzębata
brucuc1,kukułka płowa
musduc,piżmówka
strfie1,pustkowik kreskowany
bawwar1,zebrynka łuskowana
grywrw1,zebrynka ciemna
miowrw3,zebrynka pasiasta
larbun,bizończyk
humlar1,skowrończyk tybetański
gstlar1,skowrończyk krótkopalcowy
reclar1,skowrończyk rdzawołbisty
sstlar4,skowrończyk smugowany
laplon,poświerka
chclon,poświerka czarnobrzucha
smilon,poświerka płowa
faclar2,afroskowronek białobrzuchy
karlar2,afroskowronek śniady
foxlar1,Foxy Lark
piblar3,afroskowronek rdzawolicy
sablar2,afroskowronek białobrewy
retvan1,wanga krasnosterna
shtsan,biegus ostrosterny
sander,piaskowiec
dunlin,biegus zmienny
baisan,biegus długoskrzydły
redkno,biegus rdzawy
brbsan,biegus płaskodzioby
cursan,biegus krzywodzioby
whrsan,biegus białorzytny
stisan,biegus brodźcowaty
pursan,biegus morski
wessan,biegus alaskański
pecsan,biegus arktyczny
litsti,biegus malutki
leasan,biegus karłowaty
rocsan,biegus skalny
ruff,batalion
semsan,biegus tundrowy
spbsan1,biegus łyżkodzioby
rensti,biegus rdzawoszyi
lotsti,biegus smukłonogi
bubsan,biegus płowy
temsti,biegus mały
grekno,biegus wielki
surfbi,brzegowiec
yefhon1,maskowik pręgolicy
blthon1,maskowik czarnogardły
spefin1,krasnotek
kokako3,koralnik modropłatkowy
sibrub,słowiczek rubinowy
fireth1,słowiczek ognistogardły
himrub1,słowiczek białosterny
chirub1,słowiczek wąsaty
calqua,przepiór kalifornijski
elequa,przepiór strojny
